Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2018/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Comoros,COM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,40.44852845,44.97755022,45.3751621,47.78975062,59.7459121,50.6864783,51.62309063,71.97956775,73.03532462,59.16520412,71.69748576,80.81656134,95.27295083,82.5675829,73.21550119,145.8333333,131.1134259,127.3821944,124.6767539,127.5823764,100,118.0555556,122.6851852,162.037037,198.1550926,228.4444444,266.7337963,320.1643519,415.7939815,487.1736111,538.9305556,640.5810185,632.8240741,658.5601852,644.1274316,494.3704308,507.6961883,
Cabo Verde,CPV,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,29.49043949,30.81012075,38.18124087,41.26261396,42.37068516,37.43906152,46.54116501,43.70302387,46.18362447,48.59115109,58.9794001,63.76661563,78.23221867,66.99187487,90.89489526,109.7658153,101.7816132,102.2165774,99.23707287,107.0947004,100,101.7816132,120.0501079,152.6724198,187.6074361,190.6034693,235.8110342,326.1700536,358.9772253,308.4839759,322.899993,412.1146218,333.0346579,315.2920349,335.6200849,262.7435799,289.6504628,
Costa Rica,CRI,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,24.11207639,18.91680363,13.91562965,15.46215857,17.11982468,17.19026376,17.9619629,21.64044768,22.06777804,26.88267982,31.14502622,29.37465759,38.20458637,55.02230571,59.30187055,64.02128825,67.72481803,77.78977851,97.65516162,99.469359,100,102.8253894,112.5146748,119.94991,129.4200517,153.7763168,180.7643422,202.7455584,240.6136026,178.3595523,212.4066682,253.8858887,275.3494561,283.7285748,274.0705956,254.7076779,236.690929,
Caribbean small states,CSS,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,134.317507,135.1434731,137.0431273,148.8953089,168.6351025,164.835794,187.9035928,156.5971082,156.4938413,167.7423746,139.2731778,76.1924427,45.11666323,40.96634318,48.58558745,58.32871169,66.17469769,82.32091098,86.65685061,90.12560231,100,99.91243747,86.22325664,96.4891099,115.9388962,166.9199659,211.8007196,224.7635686,317.4167553,198.6014999,237.3651512,294.0752566,286.3537121,303.6603054,269.1792617,241.6150741,213.6998818,
Curacao,CUW,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45112782,60.7518797,61.65413534,80.2406015,81.87969925,100,91.42857143,88.57142857,99.2481203,124.8120301,182.5263158,159.3082707,155.1879699,162.1714286,134.3458647,124.5834586,137.0526316,136.8721805,139.6992481,146.7669173,137.7443609,139.1654135,
Cyprus,CYP,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.04302238,103.5443808,96.14285677,95.81527518,94.0621937,100,101.992268,106.2300299,116.1094746,143.0319756,164.2023778,180.1169414,223.9697689,276.7160726,203.6980582,222.7811367,225.6029791,189.6785021,164.1527001,207.7593471,182.8335496,203.220068,
Czech Republic,CZE,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.45366988,86.94486835,84.77124664,88.63372551,89.019326,100,113.5206495,127.1532921,161.7788326,218.8241426,239.292053,291.4550271,369.5762798,444.2256895,328.5390182,396.1062135,475.7733457,442.2687888,451.4108007,482.3787586,442.1189684,446.6797551,
Germany,DEU,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.53486944,92.43927342,89.87606124,94.96871035,95.66948603,100,98.01395059,98.8533257,121.905071,144.3115657,156.6774768,182.8103486,212.7111318,238.939409,186.774957,212.6770975,253.0133341,232.8472824,238.1448846,243.4005689,211.9347134,212.732242,
Djibouti,DJI,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,103.1291151,108.4550319,109.4233804,107.0025091,107.4866834,97.31902414,89.0880619,99.25572114,97.31902414,95.38232714,104.0974636,103.8065014,105.8688461,102.1609846,95.10215338,85.56900726,83.38983051,85.23002421,94.67312349,93.84987893,100,94.91525424,95.42953995,115.3670702,126.5661017,134.2939467,162.5748184,229.1675545,277.7709443,218.2624697,181.0600484,247.2547215,273.3341404,348.4009685,388.8619855,523.1724523,546.3191047,
Dominica,DMA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,32.16322511,33.50492792,32.02830602,30.40927704,39.00234085,37.32158638,37.64890007,44.77714741,59.04983236,72.2282561,79.5503147,73.95049819,71.13001477,63.20959005,64.98600215,75.99765653,89.4597907,90.60930114,89.0375628,93.08340853,100,88.21667632,78.11553018,86.16142978,97.24777438,111.3429137,112.3893924,131.8091826,166.3450013,151.689585,150.6922652,152.2338722,140.2806772,136.6981373,155.0707754,144.0457111,144.1514364,
Denmark,DNK,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0910466,99.52669958,98.79935103,103.0422729,100.7738586,100,99.72963656,110.7286277,126.3703502,149.9776595,166.3147488,188.1560481,215.7058567,240.649244,182.9323155,182.7544656,210.5048733,202.2787513,214.2526284,219.1055987,188.4116865,188.570777,
Dominican Republic,DOM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,20.71948518,20.58233991,17.86053381,17.92383163,17.35415128,18.8521996,21.1942188,19.30815487,27.74554278,33.9276295,31.71220593,32.21858846,40.71104547,49.09800612,51.72486549,54.54161831,60.41776559,69.72254457,80.14558498,84.82962338,100,92.61525477,93.2376833,80.46207406,83.21552906,104.1143581,128.4302142,143.4434012,168.7192742,129.7172698,163.4043675,183.653339,187.1442135,178.0040089,182.2270282,178.3574217,184.4445617,
Algeria,DZA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,114.7592653,122.8453429,116.8786002,113.0203239,111.8139333,106.9557657,100.2934464,76.53515922,83.57787197,102.9235953,106.2927943,117.269862,124.5625475,125.5189653,129.5076622,110.1297568,99.11678116,94.7372844,102.4970014,99.90186457,100,108.385127,130.512485,134.9950932,198.1092574,221.9714317,233.9548577,301.2866645,430.476502,428.4592738,441.3150147,515.1782794,549.318504,600.0218079,638.7525897,563.7553157,509.5082325,
East Asia & Pacific (excluding high income),EAP,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,60.55467469,60.36118352,58.28652818,39.97205128,43.43608073,47.47520894,48.64690548,60.5063019,46.04821155,49.8454758,50.12227567,64.47018355,65.33014431,68.85598345,97.33680901,112.6889216,105.7342951,133.1561465,149.8392957,81.08472718,100,144.1232747,172.824311,180.126951,221.069463,276.4463387,325.5363976,373.3677226,506.619808,405.5201122,553.3508997,656.72741,684.658678,729.5145267,745.1057094,578.2659906,438.6906258,
"Egypt, Arab Rep.",EGY,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,34.68942725,62.68551565,64.79735324,73.34470649,76.84587711,79.25993604,82.10084513,115.8162974,166.3002513,134.0045397,119.7942839,57.47680162,59.4208971,58.6326519,72.94069781,80.52209443,89.30086027,90.62131067,110.8917677,109.9033163,100,91.75213068,87.59452281,88.83029976,109.4087476,153.9887308,187.2638752,254.4868047,331.8720578,308.3042474,363.0232182,404.0427321,474.6775683,453.958186,458.1129985,436.0847473,382.6836752,
Euro area,EMU,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.91081242,120.7595111,96.20383139,117.2811167,111.4353905,107.827821,108.2283556,100,89.73842205,114.1209665,91.82574199,101.8308335,103.9523092,105.0130471,108.1952606,127.6067633,125.1670662,140.0173961,201.5401914,205.7831428,220.6334726,239.7267539,216.3905212,223.8156862,
Spain,ESP,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8975685,77.72103008,74.26837028,87.65447645,86.97698203,100,99.28898901,106.0015834,133.9281033,165.8550496,185.4078621,211.0314514,249.9413992,270.1663824,188.2532883,209.952378,241.7906956,216.5798845,218.6868935,230.3973132,200.2166204,199.1060747,
Estonia,EST,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39588282,63.81631037,87.82660333,94.75455265,81.3341251,100,103.5233571,116.0530483,157.6999208,165.002692,202.661441,266.2165083,310.3196358,317.2305028,200.7146873,243.2096964,345.5911079,357.9866785,365.3835198,362.1437516,287.5127789,295.6238165,
Ethiopia,ETH,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,57.22912192,58.53859384,62.32529939,69.42769055,73.56669018,78.73554564,87.31186545,84.45943268,89.4486142,75.33941493,85.70771877,37.39976065,66.48125986,62.40146466,81.88360426,90.8585306,111.1612707,88.32572863,120.3248756,122.0028863,100,143.6772317,126.4271224,213.0983219,228.0018343,324.8735938,413.1413234,460.8499858,656.6518647,608.3652208,682.4520537,705.8187701,945.1549919,969.8684805,1233.795216,1341.896715,1316.099383,
European Union,EUU,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.77803403,91.34155647,91.99458617,95.83834469,93.55724488,100,94.996869,99.59295329,123.7365789,149.7266905,171.0402821,201.9195172,237.802333,267.1336776,177.2214449,200.2542139,245.2549798,222.5628633,225.8262899,223.4285943,175.8838624,176.64305,
Fiji,FJI,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,68.12882365,76.51673437,61.70036649,58.69646891,54.51760212,53.50830417,52.680675,45.91360371,55.94610776,70.13166442,91.3649761,79.00701467,76.37784683,87.27288372,100.4183593,107.4698795,118.9156627,116.2650602,86.98795181,108.7951807,100,106.746988,108.5542169,145.1807229,174.2168675,193.6144578,217.3775904,216.9240964,272.7566265,173.4654217,217.8866265,262.8761446,271.3973494,340.4493976,391.6221687,250.7078313,279.0855422,
France,FRA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.76180356,87.12146552,84.30190777,91.02885852,93.38833295,100,97.19181135,97.38529075,117.9642443,139.2904143,149.1039476,160.2824731,186.5887008,212.0051044,165.8883744,180.7349839,212.9614931,199.4705607,201.5398214,200.1570188,169.5291614,169.3740677,
Faroe Islands,FRO,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.09943715,69.41838649,67.16697936,72.60787992,88.18011257,100,93.80863039,92.68292683,138.4615385,117.8236398,139.3996248,148.217636,190.5885553,185.3801126,146.9868668,146.3459662,185.2159475,216.3446529,209.2307692,201.3728543,169.5679219,183.0321005,
"Micronesia, Fed. Sts.",FSM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6183964,93.27182465,93.11071562,93.47133758,90.67347321,100,106.6260772,97.6863994,110.4571,124.293743,121.9689022,128.0985388,132.570251,145.3802922,160.8458224,157.2620832,176.1717872,181.383477,175.8074185,150.6978269,150.1835894,159.2356688,
Gabon,GAB,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,70.77364025,88.55008467,91.13016513,71.99459464,76.03561742,89.80981119,91.02372565,76.91634373,83.1492003,80.56523211,96.48103451,87.67702873,73.51805571,88.79742775,79.48581177,92.78617774,100.6347406,116.1408024,116.0629459,88.51648716,100,105.4513202,119.4207689,126.8674241,141.7576833,154.7689715,181.4742648,226.9410721,269.664386,263.1192877,313.7940612,385.609916,381.7940023,411.2715118,425.6854788,322.0522122,313.2144514,
United Kingdom,GBR,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9793961,82.64323142,88.57591874,92.42954105,93.66533252,100,99.01710813,104.8608177,115.0356067,135.5515898,147.9480103,173.2221007,179.4228154,182.4213394,149.5048786,170.2471676,194.9595078,200.2374044,190.1261204,198.6866691,180.3647731,183.3119872,
Georgia,GEO,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.25983399,96.84567846,133.0747023,125.0394713,97.21078807,100,106.1496301,112.2112956,160.8455882,260.165272,351.012721,518.4479035,735.1813425,888.3159284,634.388533,741.0738452,995.9457326,1132.967566,1130.994,1212.615031,1029.073439,1028.227625,
Ghana,GHA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,37.96934814,37.19867866,23.71855595,84.53985212,20.44168007,29.12044107,35.17226532,38.89980288,30.45759131,42.92336363,40.33316065,35.4955361,72.96669066,132.5894629,70.94364122,64.13670975,70.92078469,78.25594602,86.21780009,117.0483948,100,105.9833196,91.40352292,107.8704544,136.8959724,179.6847383,226.9427475,270.8831495,345.0510427,270.3770909,367.0137839,532.1921813,596.8927465,591.4178377,490.6080096,452.4640954,448.6628091,
Gibraltar,GIB,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8789986,89.71977952,73.7904651,88.07563109,100.8483259,100,90.53610516,79.83139369,97.11743712,111.1508153,104.4444504,132.549982,165.4017306,160.5633869,140.4347668,130.4911615,146.0671245,125.3579657,155.4591211,146.4877988,145.5337213,145.5337213,
Guinea,GIN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,44.09016707,60.30620392,48.90954892,41.71501344,50.6574791,60.79331862,55.92788704,73.30561815,97.79035759,101.6931539,114.0759589,112.8381683,120.8397172,121.8194986,109.4089331,133.7432261,105.8271477,101.2585725,87.67630719,90.8374183,100,98.20261438,108.9869281,104.5751634,127.4509804,133.9869281,156.2156863,198.9558824,223.2140523,173.2173203,229.5620915,344.0506536,368.2941176,305.4346405,385.3629085,359.2671569,351.4385621,
"Gambia, The",GMB,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,88.31673652,67.28034813,55.12027124,61.63173773,53.5152308,49.83559815,55.72256187,67.9077342,73.44154631,86.05601089,100.2594976,107.6957578,116.5971647,139.0276851,113.2594709,97.53796791,137.9652406,148.6631016,121.9930481,102.6673797,100,71.65775401,85.88823529,83.67593583,122.3887701,138.8122995,138.6566845,171.6278075,172.3053476,162.5352941,152.4213904,182.1721925,203.2235294,187.2973262,207.059893,222.8869392,196.6968207,
Guinea-Bissau,GNB,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,111.9001849,101.2787105,101.032163,111.4219399,97.64254286,122.0531786,122.0531786,142.395375,134.7926825,157.6774501,174.3855131,154.4050009,196.0163877,124.9576374,333.1665273,223.1862642,146.0910961,148.738508,105.8830444,84.81877335,100,104.1098191,99.07224718,109.147391,139.3728223,206.83026,243.2008441,321.4131901,380.5300468,339.6179841,329.8866055,403.1921414,305.2315184,306.920318,359.6700904,380.7244289,418.5177521,
Equatorial Guinea,GNQ,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,5.825863282,6.035816298,6.773492655,4.222496932,3.888613933,4.373347952,11.47160197,12.77555224,13.58384915,12.15616865,13.52013085,14.92397526,12.42957364,13.32429307,8.200263218,26.82926829,64.74966741,73.24257206,70.28824834,94.23503326,100,180.2660754,112.4168514,201.3303769,242.1286031,290.4656319,447.8935698,613.6033259,839.6709534,1152.993348,1152.993348,1441.241685,1529.933481,1241.685144,1219.512195,753.8802661,620.8425721,
Greece,GRC,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.55254524,84.4391701,80.61613723,90.61357961,91.49765916,100,95.84812594,94.52974902,134.2987455,157.9761603,162.9956617,190.4916001,235.145404,277.2080927,207.946284,200.3559413,202.0384012,189.6250544,186.9043495,192.2177453,144.6387261,145.9267516,
Grenada,GRD,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,20.44162368,22.12067302,22.98299537,23.29222965,22.78200937,28.19507489,32.92999076,36.26219778,37.52873119,40.3181091,43.25819597,50.32995575,43.39416786,48.18860197,48.33963662,51.78236745,63.76432684,72.62086724,83.81676051,84.59528843,100,88.783174,83.33892276,106.5481846,97.76618854,137.4229521,125.1792499,152.9101717,152.1475578,118.0263413,133.1789489,140.5299444,142.9187143,154.2972615,142.2008642,155.7845859,146.7893288,
Greenland,GRL,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,94.49567723,84.6685879,78.73198847,75.15850144,80.43227666,85.39682997,103.7193084,146.2342939,149.625072,114.9161383,128.3394813,117.545245,131.4847262,99.69942363,112.8530259,118.9041096,128.4931507,108.7671233,112.0547945,112.0547945,100,88.76712329,106.0273973,126.0273973,149.5890411,162.3287671,180.8043836,207.3753425,245.1430137,203.4021918,221.4883542,250.8136986,235.8117808,261.5249315,237.5632877,182.7145205,170.6252055,
Guatemala,GTM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,33.35970277,35.23909913,28.97200943,23.50497819,26.68600889,24.52148866,20.00667933,30.20726795,32.49848671,34.52002755,34.41524557,38.64096516,52.8403849,54.25431547,58.05589764,63.66747883,60.83845767,74.48466566,89.93502727,88.17728275,100,108.423251,148.0991608,157.1508682,183.2095757,203.0146575,230.3921569,262.51692,281.2874657,222.9821712,267.5929149,321.2476312,328.6228101,338.7463916,353.5177566,341.1055831,328.6785945,
Guam,GUM,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,95.01187648,39.42992874,36.34204276,45.13064133,63.18289786,69.12114014,53.68171021,33.25415677,54.39429929,58.43230404,109.5011876,112.3515439,89.3111639,54.1567696,71.02137767,104.7619048,95.23809524,73.80952381,92.85714286,78.57142857,100,102.3809524,104.7619048,142.8571429,166.6666667,214.2857143,261.9047619,238.0952381,214.2857143,202.3809524,226.1904762,261.9047619,290.4761905,161.9047619,192.8571429,152.3809524,140.4761905,
Guyana,GUY,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,60.63621163,65.44383141,42.97108591,37.66091255,32.22892656,34.5103117,36.89285029,40.62695808,32.9934691,39.5104444,47.57379728,46.91071424,67.72383928,74.11349285,77.46211572,92.07434555,104.3015707,111.6019197,94.2408377,83.76963351,100,101.9197208,98.2547993,100.5418848,113.6642234,137.5715532,155.2228621,184.8900524,229.0104712,202.5602094,243.8219895,308.9877836,348.4642234,327.2076789,312.617801,257.399651,252.4805759,
High income,HIC,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,10.54834238,11.65235779,11.07821715,11.28577806,13.42459059,13.95784873,16.61920538,22.77432391,30.02551632,33.90648716,38.76318696,47.10415639,57.99064872,65.15354432,76.05131458,91.60445146,94.03948758,99.65193747,87.25343624,84.42782258,100,94.37773895,97.16269891,108.9734646,127.4949575,140.2341597,156.8635109,172.9251577,183.5912344,164.5661809,206.2068183,238.6703255,258.587786,290.7265864,280.6762224,261.3631904,255.7142991,
Honduras,HND,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,35.33386578,33.24540939,24.53813657,28.11464442,31.29531936,31.10966323,30.65252878,28.98337502,32.93119514,33.92953474,32.745539,33.45663703,36.311538,39.58328955,36.98760658,47.128896,53.7865201,65.98245551,81.05997687,88.52067454,100,104.1158492,109.8749086,119.7180453,146.1253111,164.1152374,183.1400189,222.8723127,262.1268748,184.858634,223.3560125,279.0031807,285.1494206,274.6524152,277.5888685,278.2734558,264.7798137,
Heavily indebted poor countries (HIPC),HPC,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.21626423,98.69802993,115.4058005,104.9333609,98.88581895,100,115.9828619,135.9536728,180.1684142,210.3490644,235.3385718,272.6427786,327.633237,389.6328921,268.8464226,254.4488636,287.3686327,264.1505685,279.089434,289.2189293,260.833182,277.3814611,
Haiti,HTI,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,36.22606547,44.45838481,37.37646695,42.51466955,43.38519148,42.61504015,34.74173873,38.52493823,33.22459852,28.08446572,32.06261581,38.61276251,26.85975139,34.28910593,24.27906887,63.01825973,64.22174182,62.53860408,76.93792464,98.95479463,100,97.76482397,109.0565164,114.6357705,126.0423101,140.3007258,156.2528953,162.2828521,223.4674182,204.9731702,303.6307134,291.4173487,305.8929123,345.4862183,361.4856779,355.4943252,330.3495599,
Hungary,HUN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.07043293,56.4007763,66.00553788,79.89980462,87.08070048,100,104.4918517,117.3549494,148.6040878,188.1735079,206.8666647,243.2657551,297.0490474,338.6227916,241.706206,274.086638,318.4171197,295.8384682,311.2057287,326.0542719,285.8855115,291.1605931,
IBRD only,IBD,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,32.32582426,39.60017902,50.30284947,48.79009399,41.42025959,30.61017455,31.97971058,36.90884679,39.5285693,48.8139639,65.15590034,77.18633448,81.39638968,84.52334775,95.42891243,93.19876133,98.47230187,117.6832206,80.92671178,76.43307719,100,86.09702948,87.94586535,96.79091639,125.8781741,173.7009542,184.9975616,213.5579654,292.5529464,215.1300149,310.4105746,407.008946,439.7084712,428.0965016,408.7138942,327.319188,311.1659594,
IDA only,IDX,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,28.85008414,29.92494599,28.69811288,27.29019523,29.64177094,30.91440893,29.93057456,32.36483195,37.07419419,39.88401274,45.76528107,39.68681887,45.76334018,44.22965322,52.09858141,67.3620856,73.64142935,80.41453412,83.41902339,91.18120292,100,97.80505368,109.6929715,140.8261181,193.6525312,277.294174,346.2732106,445.1804926,623.0850748,499.1997733,679.7614265,901.4671146,950.4393192,903.2819775,898.4541243,762.5082245,698.2801434,
Not classified,INX,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50995789,67.31590858,74.15109323,84.7558033,91.94333595,100,99.29540194,102.913784,105.8349048,121.4059496,134.6651981,143.6068199,164.6304979,164.9111174,123.1535745,118.3854484,130.817016,123.281986,141.6740078,158.4356415,150.4113024,154.7444647,
